Atrium Cafe,10:58:43 AM,Thursday
Atrium Cafe,10:59:53 AM,Thursday
Atrium Cafe,11:01:21 AM,Thursday
Atrium Cafe,11:05:57 AM,Thursday
Atrium Cafe,11:05:57 AM,Thursday
Atrium Cafe,11:21:28 AM,Thursday
Atrium Cafe,11:25:03 AM,Thursday
Atrium Cafe,11:56:20 AM,Thursday
Atrium Cafe,11:58:35 AM,Thursday
Atrium Cafe,12:02:53 PM,Thursday
Atrium Cafe,12:03:26 PM,Thursday
Atrium Cafe,12:03:26 PM,Thursday
Atrium Cafe,12:12:34 PM,Thursday
Atrium Cafe,12:27:36 PM,Thursday
Atrium Cafe,12:30:04 PM,Thursday
Atrium Cafe,12:30:25 PM,Thursday
Atrium Cafe,12:30:54 PM,Thursday
Atrium Cafe,12:43:33 PM,Thursday
Atrium Cafe,12:51:12 PM,Thursday
Atrium Cafe,12:51:12 PM,Thursday
Atrium Cafe,12:56:29 PM,Thursday
Atrium Cafe,12:58:18 PM,Thursday
Atrium Cafe,1:03:31 PM,Thursday
Atrium Cafe,1:08:44 PM,Thursday
Atrium Cafe,1:11:02 PM,Thursday
Atrium Cafe,1:11:08 PM,Thursday
Atrium Cafe,1:14:51 PM,Thursday
Atrium Cafe,1:19:22 PM,Thursday
Atrium Cafe,1:19:22 PM,Thursday
Atrium Cafe,1:19:55 PM,Thursday
Atrium Cafe,1:19:55 PM,Thursday
Atrium Cafe,1:20:05 PM,Thursday
Atrium Cafe,1:22:44 PM,Thursday
Atrium Cafe,1:28:40 PM,Thursday
Atrium Cafe,1:41:55 PM,Thursday
Atrium Cafe,1:55:37 PM,Thursday
Atrium Cafe,1:59:46 PM,Thursday
Atrium Cafe,1:59:46 PM,Thursday
Atrium Cafe,2:16:16 PM,Thursday
Atrium Cafe,2:26:00 PM,Thursday
Atrium Cafe,2:26:00 PM,Thursday
Atrium Cafe,2:29:58 PM,Thursday
Atrium Cafe,2:30:11 PM,Thursday
Atrium Cafe,2:38:02 PM,Thursday
Atrium Cafe,2:39:12 PM,Thursday
Atrium Cafe,2:39:46 PM,Thursday
Atrium Cafe,2:57:12 PM,Thursday
Atrium Cafe,3:01:16 PM,Thursday
Atrium Cafe,3:04:17 PM,Thursday
Atrium Cafe,3:05:52 PM,Thursday
Atrium Cafe,3:08:29 PM,Thursday
Atrium Cafe,3:10:27 PM,Thursday
Atrium Cafe,3:11:35 PM,Thursday
Atrium Cafe,3:16:21 PM,Thursday
Atrium Cafe,3:17:31 PM,Thursday
Atrium Cafe,3:24:23 PM,Thursday
Atrium Cafe,3:36:30 PM,Thursday
Atrium Cafe,3:44:50 PM,Thursday
Atrium Cafe,3:44:50 PM,Thursday
Atrium Cafe,3:51:52 PM,Thursday
Atrium Cafe,8:25:18 AM,Friday
Atrium Cafe,8:25:18 AM,Friday
Atrium Cafe,8:41:23 AM,Friday
Atrium Cafe,8:42:08 AM,Friday
Atrium Cafe,8:59:34 AM,Friday
Atrium Cafe,8:59:34 AM,Friday
Atrium Cafe,9:04:21 AM,Friday
Atrium Cafe,9:08:09 AM,Friday
Atrium Cafe,9:08:09 AM,Friday
Atrium Cafe,9:17:52 AM,Friday
Atrium Cafe,9:20:52 AM,Friday
Atrium Cafe,9:20:52 AM,Friday
Atrium Cafe,9:36:08 AM,Friday
Atrium Cafe,9:36:08 AM,Friday
Atrium Cafe,9:36:36 AM,Friday
Atrium Cafe,9:45:02 AM,Friday
Atrium Cafe,9:45:14 AM,Friday
Atrium Cafe,9:55:59 AM,Friday
Atrium Cafe,9:55:59 AM,Friday
Atrium Cafe,9:59:11 AM,Friday
Atrium Cafe,10:06:53 AM,Friday
Atrium Cafe,10:11:26 AM,Friday
Atrium Cafe,10:11:40 AM,Friday
Atrium Cafe,10:37:47 AM,Friday
Atrium Cafe,10:52:11 AM,Friday
Atrium Cafe,10:59:46 AM,Friday
Atrium Cafe,11:05:37 AM,Friday
Atrium Cafe,11:16:09 AM,Friday
Atrium Cafe,11:20:55 AM,Friday
Atrium Cafe,11:20:55 AM,Friday
Atrium Cafe,11:27:34 AM,Friday
Atrium Cafe,11:42:35 AM,Friday
Atrium Cafe,12:01:22 PM,Friday
Atrium Cafe,12:12:30 PM,Friday
Atrium Cafe,12:14:03 PM,Friday
Atrium Cafe,12:14:03 PM,Friday
Atrium Cafe,12:15:41 PM,Friday
Atrium Cafe,12:20:42 PM,Friday
Atrium Cafe,12:32:30 PM,Friday
Atrium Cafe,12:32:51 PM,Friday
Atrium Cafe,12:34:59 PM,Friday
Atrium Cafe,12:34:59 PM,Friday
Atrium Cafe,12:35:23 PM,Friday
Atrium Cafe,12:35:23 PM,Friday
Atrium Cafe,12:44:17 PM,Friday
Atrium Cafe,12:45:28 PM,Friday
Atrium Cafe,1:12:16 PM,Friday
Atrium Cafe,1:13:45 PM,Friday
Atrium Cafe,1:16:06 PM,Friday
Atrium Cafe,1:16:18 PM,Friday
Atrium Cafe,1:19:23 PM,Friday
Atrium Cafe,1:19:23 PM,Friday
Atrium Cafe,1:26:21 PM,Friday
Atrium Cafe,1:26:21 PM,Friday
Atrium Cafe,1:26:51 PM,Friday
Atrium Cafe,1:30:33 PM,Friday
Atrium Cafe,1:39:00 PM,Friday
Atrium Cafe,1:39:14 PM,Friday
Atrium Cafe,1:52:34 PM,Friday
Atrium Cafe,1:53:01 PM,Friday
Atrium Cafe,2:26:08 PM,Friday
Atrium Cafe,2:43:37 PM,Friday
Atrium Cafe,2:54:44 PM,Friday
Atrium Cafe,2:55:47 PM,Friday
Butler College,10:00:00 AM,Sunday
Butler College,10:00:11 AM,Sunday
Butler College,10:00:47 AM,Sunday
Butler College,10:00:56 AM,Sunday
Butler College,10:01:08 AM,Sunday
Butler College,10:02:12 AM,Sunday
Butler College,10:02:16 AM,Sunday
Butler College,10:02:23 AM,Sunday
Butler College,10:02:26 AM,Sunday
Butler College,10:02:30 AM,Sunday
Butler College,10:03:02 AM,Sunday
Butler College,10:05:49 AM,Sunday
Butler College,10:06:21 AM,Sunday
Butler College,10:06:24 AM,Sunday
Butler College,10:08:43 AM,Sunday
Butler College,10:09:07 AM,Sunday
Butler College,10:11:24 AM,Sunday
Butler College,10:11:29 AM,Sunday
Butler College,10:13:42 AM,Sunday
Butler College,10:13:47 AM,Sunday
Butler College,10:14:46 AM,Sunday
Butler College,10:14:49 AM,Sunday
Butler College,10:15:10 AM,Sunday
Butler College,10:15:14 AM,Sunday
Butler College,10:16:43 AM,Sunday
Butler College,10:16:47 AM,Sunday
Butler College,10:19:01 AM,Sunday
Butler College,10:19:33 AM,Sunday
Butler College,10:21:34 AM,Sunday
Butler College,10:21:39 AM,Sunday
Butler College,10:22:27 AM,Sunday
Butler College,10:23:58 AM,Sunday
Butler College,10:24:18 AM,Sunday
Butler College,10:24:34 AM,Sunday
Butler College,10:25:06 AM,Sunday
Butler College,10:26:58 AM,Sunday
Butler College,10:27:05 AM,Sunday
Butler College,10:29:18 AM,Sunday
Butler College,10:29:30 AM,Sunday
Butler College,10:31:49 AM,Sunday
Butler College,10:32:02 AM,Sunday
Butler College,10:32:05 AM,Sunday
Butler College,10:32:33 AM,Sunday
Butler College,10:40:36 AM,Sunday
Butler College,10:44:16 AM,Sunday
Butler College,10:47:25 AM,Sunday
Butler College,10:49:56 AM,Sunday
Butler College,10:50:33 AM,Sunday
Butler College,10:50:37 AM,Sunday
Butler College,10:54:42 AM,Sunday
Butler College,10:54:45 AM,Sunday
Butler College,10:54:53 AM,Sunday
Butler College,10:54:56 AM,Sunday
Butler College,10:57:20 AM,Sunday
Butler College,10:57:24 AM,Sunday
Butler College,10:58:45 AM,Sunday
Butler College,10:59:58 AM,Sunday
Butler College,11:00:02 AM,Sunday
Butler College,11:00:07 AM,Sunday
Butler College,11:00:42 AM,Sunday
Butler College,11:01:55 AM,Sunday
Butler College,11:02:16 AM,Sunday
Butler College,11:03:11 AM,Sunday
Butler College,11:03:29 AM,Sunday
Butler College,11:03:32 AM,Sunday
Butler College,11:04:28 AM,Sunday
Butler College,11:04:34 AM,Sunday
Butler College,11:04:37 AM,Sunday
Butler College,11:05:42 AM,Sunday
Butler College,11:06:01 AM,Sunday
Butler College,11:07:48 AM,Sunday
Butler College,11:07:52 AM,Sunday
Butler College,11:07:54 AM,Sunday
Butler College,11:07:57 AM,Sunday
Butler College,11:08:00 AM,Sunday
Butler College,11:08:04 AM,Sunday
Butler College,11:08:07 AM,Sunday
Butler College,11:08:11 AM,Sunday
Butler College,11:08:20 AM,Sunday
Butler College,11:08:24 AM,Sunday
Butler College,11:08:28 AM,Sunday
Butler College,11:08:32 AM,Sunday
Butler College,11:08:43 AM,Sunday
Butler College,11:08:46 AM,Sunday
Butler College,11:08:52 AM,Sunday
Butler College,11:08:55 AM,Sunday
Butler College,11:09:07 AM,Sunday
Butler College,11:09:11 AM,Sunday
Butler College,11:09:22 AM,Sunday
Butler College,11:09:27 AM,Sunday
Butler College,11:10:13 AM,Sunday
Butler College,11:10:22 AM,Sunday
Butler College,11:10:48 AM,Sunday
Butler College,11:11:42 AM,Sunday
Butler College,11:11:45 AM,Sunday
Butler College,11:11:48 AM,Sunday
Butler College,11:11:52 AM,Sunday
Butler College,11:11:57 AM,Sunday
Butler College,11:15:12 AM,Sunday
Butler College,11:15:16 AM,Sunday
Butler College,11:15:21 AM,Sunday
Butler College,11:15:24 AM,Sunday
Butler College,11:15:30 AM,Sunday
Butler College,11:15:38 AM,Sunday
Butler College,11:15:49 AM,Sunday
Butler College,11:15:52 AM,Sunday
Butler College,11:15:55 AM,Sunday
Butler College,11:15:57 AM,Sunday
Butler College,11:16:01 AM,Sunday
Butler College,11:16:25 AM,Sunday
Butler College,11:16:40 AM,Sunday
Butler College,11:16:49 AM,Sunday
Butler College,11:17:15 AM,Sunday
Butler College,11:17:18 AM,Sunday
Butler College,11:17:41 AM,Sunday
Butler College,11:18:20 AM,Sunday
Butler College,11:20:21 AM,Sunday
Butler College,11:21:27 AM,Sunday
Butler College,11:22:19 AM,Sunday
Butler College,11:22:22 AM,Sunday
Butler College,11:22:29 AM,Sunday
Butler College,11:22:34 AM,Sunday
Butler College,11:22:42 AM,Sunday
Butler College,11:23:16 AM,Sunday
Butler College,11:23:21 AM,Sunday
Butler College,11:26:29 AM,Sunday
Butler College,11:26:33 AM,Sunday
Butler College,11:26:37 AM,Sunday
Butler College,11:26:40 AM,Sunday
Butler College,11:26:44 AM,Sunday
Butler College,11:26:49 AM,Sunday
Butler College,11:26:59 AM,Sunday
Butler College,11:27:03 AM,Sunday
Butler College,11:27:08 AM,Sunday
Butler College,11:27:10 AM,Sunday
Butler College,11:27:17 AM,Sunday
Butler College,11:28:19 AM,Sunday
Butler College,11:28:25 AM,Sunday
Butler College,11:28:42 AM,Sunday
Butler College,11:29:51 AM,Sunday
Butler College,11:30:17 AM,Sunday
Butler College,11:30:59 AM,Sunday
Butler College,11:33:56 AM,Sunday
Butler College,11:34:31 AM,Sunday
Butler College,11:34:35 AM,Sunday
Butler College,11:34:39 AM,Sunday
Butler College,11:35:36 AM,Sunday
Butler College,11:36:17 AM,Sunday
Butler College,11:38:03 AM,Sunday
Butler College,11:38:11 AM,Sunday
Butler College,11:38:16 AM,Sunday
Butler College,11:40:30 AM,Sunday
Butler College,11:40:35 AM,Sunday
Butler College,11:44:25 AM,Sunday
Butler College,11:44:33 AM,Sunday
Butler College,11:45:11 AM,Sunday
Butler College,11:45:17 AM,Sunday
Butler College,11:45:43 AM,Sunday
Butler College,11:45:46 AM,Sunday
Butler College,11:46:28 AM,Sunday
Butler College,11:48:17 AM,Sunday
Butler College,11:48:53 AM,Sunday
Butler College,11:50:57 AM,Sunday
Butler College,11:51:01 AM,Sunday
Butler College,11:52:05 AM,Sunday
Butler College,11:52:22 AM,Sunday
Butler College,11:52:26 AM,Sunday
Butler College,11:52:35 AM,Sunday
Butler College,11:56:53 AM,Sunday
Butler College,11:58:02 AM,Sunday
Butler College,11:58:05 AM,Sunday
Butler College,11:58:10 AM,Sunday
Butler College,11:58:12 AM,Sunday
Butler College,11:58:16 AM,Sunday
Butler College,11:58:19 AM,Sunday
Butler College,11:58:46 AM,Sunday
Butler College,11:58:49 AM,Sunday
Butler College,11:59:37 AM,Sunday
Butler College,11:59:46 AM,Sunday
Butler College,12:02:13 PM,Sunday
Butler College,12:02:20 PM,Sunday
Butler College,12:02:24 PM,Sunday
Butler College,12:03:24 PM,Sunday
Butler College,12:03:46 PM,Sunday
Butler College,12:03:57 PM,Sunday
Butler College,12:04:08 PM,Sunday
Butler College,12:04:11 PM,Sunday
Butler College,12:04:24 PM,Sunday
Butler College,12:04:35 PM,Sunday
Butler College,12:04:45 PM,Sunday
Butler College,12:04:49 PM,Sunday
Butler College,12:04:51 PM,Sunday
Butler College,12:07:08 PM,Sunday
Butler College,12:08:45 PM,Sunday
Butler College,12:08:48 PM,Sunday
Butler College,12:09:47 PM,Sunday
Butler College,12:09:51 PM,Sunday
Butler College,12:09:54 PM,Sunday
Butler College,12:09:57 PM,Sunday
Butler College,12:10:47 PM,Sunday
Butler College,12:12:58 PM,Sunday
Butler College,12:13:26 PM,Sunday
Butler College,12:15:32 PM,Sunday
Butler College,12:15:52 PM,Sunday
Butler College,12:20:45 PM,Sunday
Butler College,12:20:48 PM,Sunday
Butler College,12:20:55 PM,Sunday
Butler College,12:20:58 PM,Sunday
Butler College,12:21:28 PM,Sunday
Butler College,12:22:38 PM,Sunday
Butler College,12:23:29 PM,Sunday
Butler College,12:24:13 PM,Sunday
Butler College,12:24:17 PM,Sunday
Butler College,12:25:02 PM,Sunday
Butler College,12:26:20 PM,Sunday
Butler College,12:26:24 PM,Sunday
Butler College,12:26:47 PM,Sunday
Butler College,12:26:54 PM,Sunday
Butler College,12:26:59 PM,Sunday
Butler College,12:28:20 PM,Sunday
Butler College,12:28:48 PM,Sunday
Butler College,12:30:34 PM,Sunday
Butler College,12:31:10 PM,Sunday
Butler College,12:32:14 PM,Sunday
Butler College,12:32:19 PM,Sunday
Butler College,12:32:24 PM,Sunday
Butler College,12:32:43 PM,Sunday
Butler College,12:32:46 PM,Sunday
Butler College,12:32:49 PM,Sunday
Butler College,12:33:02 PM,Sunday
Butler College,12:33:05 PM,Sunday
Butler College,12:33:40 PM,Sunday
Butler College,12:34:06 PM,Sunday
Butler College,12:34:58 PM,Sunday
Butler College,12:35:13 PM,Sunday
Butler College,12:37:59 PM,Sunday
Butler College,12:38:23 PM,Sunday
Butler College,12:38:56 PM,Sunday
Butler College,12:39:00 PM,Sunday
Butler College,12:41:40 PM,Sunday
Butler College,12:42:59 PM,Sunday
Butler College,12:43:02 PM,Sunday
Butler College,12:43:05 PM,Sunday
Butler College,12:43:08 PM,Sunday
Butler College,12:44:53 PM,Sunday
Butler College,12:45:06 PM,Sunday
Butler College,12:47:36 PM,Sunday
Butler College,12:47:39 PM,Sunday
Butler College,12:49:10 PM,Sunday
Butler College,12:50:23 PM,Sunday
Butler College,12:50:27 PM,Sunday
Butler College,12:50:30 PM,Sunday
Butler College,12:50:33 PM,Sunday
Butler College,12:50:40 PM,Sunday
Butler College,12:51:28 PM,Sunday
Butler College,12:52:23 PM,Sunday
Butler College,12:54:16 PM,Sunday
Butler College,12:54:23 PM,Sunday
Butler College,12:55:22 PM,Sunday
Butler College,12:55:25 PM,Sunday
Butler College,12:55:35 PM,Sunday
Butler College,12:55:39 PM,Sunday
Butler College,12:55:43 PM,Sunday
Butler College,12:56:43 PM,Sunday
Butler College,12:56:47 PM,Sunday
Butler College,12:57:57 PM,Sunday
Butler College,12:58:01 PM,Sunday
